 -0.8865835E-04 -0.7321175E-04
 -0.7932937E-04 -0.6539462E-04
 -0.7115498E-04 -0.5856901E-04
 -0.6397287E-04 -0.5259025E-04
 -0.5764622E-04 -0.4733762E-04
 -0.5205891E-04 -0.4270958E-04
 -0.4711276E-04 -0.3862084E-04
 -0.4272370E-04 -0.3499909E-04
 -0.3882021E-04 -0.3178291E-04
 -0.3534077E-04 -0.2892009E-04
 -0.3223280E-04 -0.2636590E-04
 -0.2945077E-04 -0.2408203E-04
 -0.2695544E-04 -0.2203537E-04
 -0.2471299E-04 -0.2019763E-04
 -0.2269384E-04 -0.1854405E-04
 -0.2087252E-04 -0.1705340E-04
 -0.1922659E-04 -0.1570701E-04
 -0.1773662E-04 -0.1448877E-04
 -0.1638552E-04 -0.1338452E-04
 -0.1515836E-04 -0.1238190E-04
 -0.1404200E-04 -0.1147009E-04
 -0.1302484E-04 -0.1063950E-04
 -0.1209663E-04 -0.9881727E-05
 -0.1124843E-04 -0.9189370E-05
 -0.1047211E-04 -0.8555775E-05
 -0.9760736E-05 -0.7975244E-05
 -0.9107867E-05 -0.7442531E-05
 -0.8508010E-05 -0.6953054E-05
 -0.7956063E-05 -0.6502722E-05
 -0.7447621E-05 -0.6087882E-05
 -0.6978677E-05 -0.5705273E-05
 -0.6545645E-05 -0.5351955E-05
 -0.6145324E-05 -0.5025310E-05
 -0.5774813E-05 -0.4722972E-05
 -0.5431522E-05 -0.4442843E-05
 -0.5113114E-05 -0.4182995E-05
 -0.4817473E-05 -0.3941710E-05
 -0.4542706E-05 -0.3717444E-05
 -0.4287081E-05 -0.3508781E-05
 -0.4049016E-05 -0.3314430E-05
 -0.3827138E-05 -0.3133277E-05
 -0.3620112E-05 -0.2964228E-05
 -0.3426797E-05 -0.2806363E-05
 -0.3246131E-05 -0.2658806E-05
 -0.3077112E-05 -0.2520746E-05
 -0.2918883E-05 -0.2391485E-05
 -0.2770627E-05 -0.2270354E-05
 -0.2631613E-05 -0.2156758E-05
 -0.2501143E-05 -0.2050131E-05
 -0.2378619E-05 -0.1949987E-05
 -0.2263452E-05 -0.1855841E-05
 -0.2155140E-05 -0.1767289E-05
 -0.2053195E-05 -0.1683926E-05
 -0.1957174E-05 -0.1605401E-05
 -0.1866671E-05 -0.1531378E-05
 -0.1781311E-05 -0.1461552E-05
 -0.1700757E-05 -0.1395647E-05
 -0.1624678E-05 -0.1333394E-05
 -0.1552789E-05 -0.1274565E-05
 -0.1484818E-05 -0.1218930E-05
 -0.1420504E-05 -0.1166283E-05
 -0.1359623E-05 -0.1116441E-05
 -0.1301954E-05 -0.1069221E-05
 -0.1247301E-05 -0.1024466E-05
 -0.1195474E-05 -0.9820167E-06
 -0.1146300E-05 -0.9417358E-06
 -0.1099618E-05 -0.9034928E-06
 -0.1055277E-05 -0.8671625E-06
 -0.1013147E-05 -0.8326388E-06
 -0.9730841E-06 -0.7998047E-06
 -0.9349827E-06 -0.7685746E-06
 -0.8987120E-06 -0.7388408E-06
 -0.8641832E-06 -0.7105306E-06
 -0.8312879E-06 -0.6835563E-06
 -0.7999348E-06 -0.6578431E-06
 -0.7700453E-06 -0.6333284E-06
 -0.7415321E-06 -0.6099391E-06
 -0.7143198E-06 -0.5876141E-06
 -0.6883406E-06 -0.5662984E-06
 -0.6635275E-06 -0.5459362E-06
 -0.6398139E-06 -0.5264751E-06
 -0.6171468E-06 -0.5078691E-06
 -0.5954696E-06 -0.4900737E-06
 -0.5747297E-06 -0.4730456E-06
 -0.5548827E-06 -0.4567491E-06
 -0.5358769E-06 -0.4411402E-06
 -0.5176726E-06 -0.4261882E-06
 -0.5002281E-06 -0.4118582E-06
 -0.4835065E-06 -0.3981198E-06
 -0.4674721E-06 -0.3849443E-06
 -0.4520888E-06 -0.3723011E-06
 -0.4373239E-06 -0.3601650E-06
 -0.4231507E-06 -0.3485124E-06
 -0.4095347E-06 -0.3373164E-06
 -0.3964545E-06 -0.3265585E-06
 -0.3838787E-06 -0.3162124E-06
 -0.3717856E-06 -0.3062617E-06
 -0.3601497E-06 -0.2966825E-06
 -0.3489495E-06 -0.2874602E-06
 -0.3381633E-06 -0.2785736E-06
 -0.3277696E-06 -0.2700072E-06
 -0.3177478E-06 -0.2617426E-06
 -0.3080766E-06 -0.2537602E-06
 -0.2987435E-06 -0.2460522E-06
 -0.2897168E-06 -0.2385848E-06
 -0.2809769E-06 -0.2313415E-06
 -0.2725140E-06 -0.2243159E-06
 -0.2642930E-06 -0.2174702E-06
 -0.2562856E-06 -0.2107739E-06
 -0.2484532E-06 -0.2041796E-06
 -0.2407554E-06 -0.1976417E-06
 -0.2331180E-06 -0.1910628E-06
 -0.2254315E-06 -0.1842958E-06
 -0.2175247E-06 -0.1771026E-06
 -0.2091095E-06 -0.1690798E-06
 -0.1996914E-06 -0.1595198E-06
 -0.1884466E-06 -0.1472244E-06
 -0.1736182E-06 -0.1296283E-06
 -0.1523236E-06 -0.1025051E-06
 -0.1199402E-06 -0.5902623E-07
 -0.6647608E-07  0.1568933E-07
  0.2923498E-07  0.1534266E-06
  0.2223801E-06  0.4377245E-06
  0.7710347E-06  0.1261928E-05
  0.7753471E-06  0.1259381E-05
  0.7920702E-06  0.1268041E-05
  0.8191631E-06  0.1285674E-05
  0.8615580E-06  0.1321255E-05
  0.9097284E-06  0.1361346E-05
  0.9531647E-06  0.1391721E-05
  0.9812388E-06  0.1400684E-05
  0.1024679E-05  0.1432942E-05
  0.1064071E-05  0.1462792E-05
  0.1093728E-05  0.1483945E-05
  0.1116707E-05  0.1501583E-05
  0.2230586E-06  0.2191405E-06
  0.1778403E-06  0.1500662E-06
  0.1552710E-06  0.1136002E-06
  0.1443012E-06  0.9389419E-07
  0.1396217E-06  0.8327495E-07
  0.1386516E-06  0.7799337E-07
  0.1398076E-06  0.7574552E-07
  0.1422685E-06  0.7532238E-07
  0.1454572E-06  0.7587460E-07
  0.1492561E-06  0.7721422E-07
  0.1533368E-06  0.7885581E-07
  0.1576411E-06  0.8070176E-07
  0.1622028E-06  0.8278914E-07
  0.1670353E-06  0.8512522E-07
  0.1720438E-06  0.8756423E-07
  0.1772236E-06  0.9008836E-07
  0.1826237E-06  0.9275860E-07
  0.1882503E-06  0.9557304E-07
  0.1940961E-06  0.9851198E-07
  0.2001632E-06  0.1015674E-06
  0.2064657E-06  0.1047486E-06
  0.2130184E-06  0.1080660E-06
  0.2198308E-06  0.1115199E-06
  0.2269166E-06  0.1151211E-06
  0.2342882E-06  0.1188715E-06
  0.2419576E-06  0.1227777E-06
  0.2499452E-06  0.1268536E-06
  0.2582598E-06  0.1310973E-06
  0.2669221E-06  0.1355239E-06
  0.2759476E-06  0.1401392E-06
  0.2853569E-06  0.1449545E-06
  0.2951675E-06  0.1499776E-06
  0.3053997E-06  0.1552198E-06
  0.3160783E-06  0.1606942E-06
  0.3272251E-06  0.1664120E-06
  0.3388662E-06  0.1723868E-06
  0.3510275E-06  0.1786310E-06
  0.3637364E-06  0.1851603E-06
  0.3770222E-06  0.1919891E-06
  0.3909197E-06  0.1991365E-06
  0.4054590E-06  0.2066164E-06
  0.4206807E-06  0.2144522E-06
  0.4366208E-06  0.2226613E-06
  0.4533170E-06  0.2312636E-06
  0.4708200E-06  0.2402868E-06
  0.4891695E-06  0.2497501E-06
  0.5084218E-06  0.2596840E-06
  0.5286266E-06  0.2701149E-06
  0.5498385E-06  0.2810695E-06
  0.5721228E-06  0.2925848E-06
  0.5955434E-06  0.3046922E-06
  0.6201708E-06  0.3174306E-06
  0.6460780E-06  0.3308375E-06
  0.6733459E-06  0.3449555E-06
  0.7020637E-06  0.3598302E-06
  0.7323217E-06  0.3755121E-06
  0.7642200E-06  0.3920518E-06
  0.7978672E-06  0.4095070E-06
  0.8333786E-06  0.4279381E-06
  0.8708768E-06  0.4474108E-06
  0.9104983E-06  0.4679962E-06
  0.9523865E-06  0.4897711E-06
  0.9966993E-06  0.5128180E-06
  0.1043604E-05  0.5372262E-06
  0.1093287E-05  0.5630918E-06
  0.1145943E-05  0.5905190E-06
  0.1201791E-05  0.6196279E-06
  0.1261059E-05  0.6505325E-06
  0.1324003E-05  0.6833704E-06
  0.1390896E-05  0.7182875E-06
  0.1462039E-05  0.7554440E-06
  0.1537752E-05  0.7950032E-06
  0.1618397E-05  0.8371636E-06
  0.1704357E-05  0.8821254E-06
  0.1796053E-05  0.9301121E-06
  0.1893953E-05  0.9813692E-06
  0.1998544E-05  0.1036159E-05
  0.2110397E-05  0.1094781E-05
  0.2230106E-05  0.1157550E-05
  0.2358346E-05  0.1224825E-05
  0.2495838E-05  0.1296982E-05
  0.2643394E-05  0.1374463E-05
  0.2801903E-05  0.1457726E-05
  0.2972323E-05  0.1547287E-05
  0.3155749E-05  0.1643721E-05
  0.3353374E-05  0.1747656E-05
  0.3566521E-05  0.1859797E-05
  0.3796637E-05  0.1980906E-05
  0.4045356E-05  0.2111853E-05
  0.4314493E-05  0.2253578E-05
  0.4606056E-05  0.2407161E-05
  0.4922269E-05  0.2573759E-05
  0.5265672E-05  0.2754718E-05
  0.5639024E-05  0.2951478E-05
  0.6045512E-05  0.3165727E-05
  0.6488634E-05  0.3399277E-05
  0.6972324E-05  0.3654215E-05
  0.7501054E-05  0.3932863E-05
  0.8079866E-05  0.4237844E-05
  0.8714431E-05  0.4572122E-05
  0.9411175E-05  0.4939036E-05
  0.1017739E-04  0.5342348E-05
  0.1102135E-04  0.5786357E-05
  0.1195249E-04  0.6275907E-05
  0.1298164E-04  0.6816532E-05
  0.1412107E-04  0.7414529E-05
  0.1538488E-04  0.8077086E-05
  0.1678939E-04  0.8812435E-05
  0.1835313E-04  0.9629955E-05
  0.2009780E-04  0.1054044E-04
  0.2204832E-04  0.1155636E-04
  0.2423358E-04  0.1269198E-04
  0.2668729E-04  0.1396372E-04
  0.2944882E-04  0.1539075E-04
  0.3256408E-04  0.1699506E-04
  0.3608682E-04  0.1880211E-04
  0.4008042E-04  0.2084147E-04
  0.4461978E-04  0.2314752E-04
  0.4979308E-04  0.2575986E-04
  0.5570516E-04  0.2872452E-04
  0.6248049E-04  0.3209441E-04
  0.7026766E-04  0.3593063E-04
  0.7924355E-04  0.4030208E-04
  0.8961990E-04  0.4528703E-04
  0.1016496E-03  0.5097070E-04
  0.1156358E-03  0.5744450E-04
  0.1319385E-03  0.6479926E-04
  0.1509870E-03  0.7311611E-04
  0.1732879E-03  0.8244717E-04
  0.1994349E-03  0.9278567E-04
  0.2301176E-03  0.1040149E-03
  0.2661299E-03  0.1158290E-03
  0.3083883E-03  0.1276205E-03
  0.3579804E-03  0.1383236E-03
  0.4163135E-03  0.1462298E-03
  0.4855150E-03  0.1488030E-03
  0.5694984E-03  0.1425350E-03
  0.6771071E-03  0.1229962E-03
  0.4135108E-03  0.1446544E-03
  0.3594497E-03  0.1406022E-03
  0.2388498E-03  0.1014930E-03
 -0.1141213E-03 -0.9291231E-04
  0.1323177E-03  0.8345453E-04
 -0.5508282E-03  0.2405281E-03
  0.1882808E-03  0.1439470E-02
  0.2998410E-02  0.5881203E-02
  0.1923505E-01  0.2133613E-01
  0.6705735E-01  0.7234545E-01
  0.2397399E+00  0.2428735E+00
  0.8304821E+00  0.8078471E+00
  0.8580863E+00  0.6350484E+00
  0.5608872E+00  0.8539841E-01
 -0.1514902E+00 -0.3216799E+00
 -0.6996209E+00 -0.1441913E+00
 -0.5772554E+00  0.1231903E+00
 -0.2653700E+00 -0.9571852E-01
 -0.3174348E+00 -0.4057481E+00
 -0.4247050E+00 -0.2943140E+00
 -0.1822193E+00  0.4591710E-01
  0.2661906E+00  0.2612435E+00
  0.6670909E-01  0.9154797E-01
  0.1397297E-01  0.3313553E-01
  0.3521845E-02  0.1070107E-01
 -0.2530919E-02  0.6244531E-02
 -0.1446801E-02  0.2549340E-02
 -0.1314218E-02  0.1505140E-02
 -0.2851821E-03  0.3060500E-03
 -0.3824357E-03  0.3933313E-03
 -0.1813591E-03  0.7211004E-04
 -0.1621949E-03 -0.8895798E-04
 -0.3500774E-03 -0.2909252E-03
 -0.1124486E-02 -0.1140566E-02
 -0.8944530E-03 -0.8778546E-03
 -0.7276755E-03 -0.6940590E-03
 -0.6015208E-03 -0.5598154E-03
 -0.5034159E-03 -0.4588648E-03
 -0.4255101E-03 -0.3811666E-03
 -0.3625962E-03 -0.3201666E-03
 -0.3110892E-03 -0.2714513E-03
 -0.2684466E-03 -0.2319720E-03
 -0.2328200E-03 -0.1995805E-03
 -0.2028279E-03 -0.1727239E-03
 -0.1774162E-03 -0.1502569E-03
 -0.1557651E-03 -0.1313182E-03
 -0.1372296E-03 -0.1152487E-03
 -0.1212906E-03 -0.1015342E-03
 -0.1075311E-03 -0.8977006E-04
 -0.9560922E-04 -0.7963202E-04
 -0.8524421E-04 -0.7085876E-04
 -0.7620396E-04 -0.6323715E-04
 -0.6829549E-04 -0.5659254E-04
 -0.6135698E-04 -0.5078011E-04
 -0.5525253E-04 -0.4567965E-04
 -0.4986767E-04 -0.4119052E-04
 -0.4510540E-04 -0.3722819E-04
 -0.4088364E-04 -0.3372162E-04
 -0.3713194E-04 -0.3061016E-04
 -0.3379038E-04 -0.2784255E-04
 -0.3080753E-04 -0.2537486E-04
 -0.2813914E-04 -0.2316962E-04
 -0.2574719E-04 -0.2119458E-04
 -0.2359867E-04 -0.1942194E-04
 -0.2166506E-04 -0.1782766E-04
 -0.1992164E-04 -0.1639102E-04
 -0.1834667E-04 -0.1509392E-04
 -0.1692157E-04 -0.1392074E-04
 -0.1562966E-04 -0.1285764E-04
 -0.1445667E-04 -0.1189267E-04
 -0.1338986E-04 -0.1101534E-04
 -0.1241809E-04 -0.1021632E-04
 -0.1153157E-04 -0.9487538E-05
 -0.1072160E-04 -0.8821787E-05
 -0.9980503E-05 -0.8212733E-05
 -0.9301465E-05 -0.7654733E-05
 -0.8678438E-05 -0.7142778E-05
 -0.8106052E-05 -0.6672468E-05
 -0.7579524E-05 -0.6239848E-05
 -0.7094544E-05 -0.5841358E-05
 -0.6647305E-05 -0.5473875E-05
 -0.6234384E-05 -0.5134580E-05
 -0.5852674E-05 -0.4820913E-05
 -0.5499450E-05 -0.4530641E-05
 -0.5172204E-05 -0.4261698E-05
 -0.4868717E-05 -0.4012267E-05
 -0.4586967E-05 -0.3780673E-05
 -0.4325121E-05 -0.3565420E-05
 -0.4081528E-05 -0.3365154E-05
 -0.3854723E-05 -0.3178663E-05
 -0.3643312E-05 -0.3004818E-05
 -0.3446096E-05 -0.2842621E-05
 -0.3261945E-05 -0.2691151E-05
 -0.3089852E-05 -0.2549579E-05
 -0.2928867E-05 -0.2417132E-05
 -0.2778166E-05 -0.2293126E-05
 -0.2636987E-05 -0.2176937E-05
 -0.2504587E-05 -0.2067961E-05
 -0.2380357E-05 -0.1965695E-05
 -0.2263688E-05 -0.1869639E-05
 -0.2154033E-05 -0.1779346E-05
 -0.2050908E-05 -0.1694412E-05
 -0.1953844E-05 -0.1614464E-05
 -0.1862430E-05 -0.1539158E-05
 -0.1776271E-05 -0.1468168E-05
 -0.1695009E-05 -0.1401208E-05
 -0.1618323E-05 -0.1338003E-05
 -0.1545906E-05 -0.1278309E-05
 -0.1477479E-05 -0.1221899E-05
 -0.1412775E-05 -0.1168550E-05
 -0.1351562E-05 -0.1118071E-05
 -0.1293615E-05 -0.1070278E-05
 -0.1238729E-05 -0.1025004E-05
 -0.1186713E-05 -0.9820908E-06
 -0.1137385E-05 -0.9413901E-06
 -0.1090585E-05 -0.9027695E-06
 -0.1046161E-05 -0.8661035E-06
 -0.1003966E-05 -0.8312728E-06
 -0.9638705E-06 -0.7981721E-06
 -0.9257517E-06 -0.7666977E-06
 -0.8894894E-06 -0.7367516E-06
 -0.8549759E-06 -0.7082473E-06
 -0.8221175E-06 -0.6811053E-06
 -0.7908168E-06 -0.6552450E-06
 -0.7609885E-06 -0.6306006E-06
 -0.7325457E-06 -0.6070958E-06
 -0.7054146E-06 -0.5846745E-06
 -0.6795240E-06 -0.5632725E-06
 -0.6548009E-06 -0.5428345E-06
 -0.6311940E-06 -0.5233157E-06
 -0.6086325E-06 -0.5046600E-06
 -0.5870646E-06 -0.4868230E-06
 -0.5664417E-06 -0.4697652E-06
 -0.5467104E-06 -0.4534433E-06
 -0.5278258E-06 -0.4378190E-06
 -0.5097459E-06 -0.4228588E-06
 -0.4924244E-06 -0.4085234E-06
 -0.4758290E-06 -0.3947873E-06
 -0.4599212E-06 -0.3816179E-06
 -0.4446646E-06 -0.3689866E-06
 -0.4300301E-06 -0.3568671E-06
 -0.4159814E-06 -0.3452323E-06
 -0.4024988E-06 -0.3340629E-06
 -0.3895465E-06 -0.3233308E-06
 -0.3771016E-06 -0.3130172E-06
 -0.3651371E-06 -0.3030993E-06
 -0.3536328E-06 -0.2935599E-06
 -0.3425628E-06 -0.2843765E-06
 -0.3319079E-06 -0.2755370E-06
 -0.3216458E-06 -0.2670167E-06
 -0.3117564E-06 -0.2588037E-06
 -0.3022222E-06 -0.2508806E-06
 -0.2930308E-06 -0.2432408E-06
 -0.2841455E-06 -0.2358434E-06
 -0.2755368E-06 -0.2286539E-06
 -0.2672207E-06 -0.2217080E-06
 -0.2591773E-06 -0.2149864E-06
 -0.2513576E-06 -0.2084260E-06
 -0.2437145E-06 -0.2019708E-06
 -0.2362550E-06 -0.1956381E-06
 -0.2289275E-06 -0.1893681E-06
 -0.2216433E-06 -0.1830383E-06
 -0.2142908E-06 -0.1764990E-06
 -0.2067079E-06 -0.1695263E-06
 -0.1986042E-06 -0.1617119E-06
 -0.1895834E-06 -0.1524872E-06
 -0.1785040E-06 -0.1401923E-06
 -0.1636118E-06 -0.1222692E-06
 -0.1424308E-06 -0.9505180E-07
 -0.1104668E-06 -0.5191312E-07
 -0.5753324E-07  0.2226876E-07
  0.3790220E-07  0.1597440E-06
  0.2308925E-06  0.4436323E-06
  0.2474078E-06  0.4550612E-06
  0.2715084E-06  0.4721689E-06
  0.3015926E-06  0.4936339E-06
  0.3355910E-06  0.5177576E-06
  0.3714359E-06  0.5429778E-06
  0.4068331E-06  0.5674422E-06
  0.4406786E-06  0.5910309E-06
  0.4710888E-06  0.6124701E-06
  0.4956264E-06  0.6296634E-06
  0.5128197E-06  0.6416622E-06
  0.3139151E-06  0.3535623E-06
  0.1597878E-06  0.1376848E-06
  0.1187512E-06  0.6882181E-07
  0.1169367E-06  0.6292790E-07
  0.1171403E-06  0.5986956E-07
  0.1188792E-06  0.5894931E-07
  0.1212252E-06  0.5882656E-07
  0.1244256E-06  0.5985880E-07
  0.1276696E-06  0.6087246E-07
  0.1310918E-06  0.6203652E-07
  0.1348671E-06  0.6358798E-07
  0.1389110E-06  0.6540640E-07
  0.1430244E-06  0.6720065E-07
  0.1472821E-06  0.6906233E-07
  0.1517583E-06  0.7108706E-07
  0.1564398E-06  0.7325015E-07
  0.1612926E-06  0.7549510E-07
  0.1663228E-06  0.7782332E-07
  0.1715446E-06  0.8024275E-07
  0.1769768E-06  0.8277006E-07
  0.1826289E-06  0.8540929E-07
  0.1885078E-06  0.8816075E-07
  0.1946279E-06  0.9103335E-07
  0.2009964E-06  0.9402666E-07
  0.2076294E-06  0.9715169E-07
  0.2145345E-06  0.1004063E-06
  0.2217274E-06  0.1038010E-06
  0.2292246E-06  0.1073435E-06
  0.2370387E-06  0.1110400E-06
  0.2451878E-06  0.1148974E-06
  0.2536879E-06  0.1189243E-06
  0.2625591E-06  0.1231305E-06
  0.2718173E-06  0.1275232E-06
  0.2814855E-06  0.1321139E-06
  0.2915875E-06  0.1369129E-06
  0.3021447E-06  0.1419329E-06
  0.3131821E-06  0.1471834E-06
  0.3247257E-06  0.1526790E-06
  0.3368030E-06  0.1584318E-06
  0.3494465E-06  0.1644588E-06
  0.3626857E-06  0.1707728E-06
  0.3765569E-06  0.1773923E-06
  0.3910937E-06  0.1843349E-06
  0.4063351E-06  0.1916171E-06
  0.4223242E-06  0.1992630E-06
  0.4391066E-06  0.2072916E-06
  0.4567245E-06  0.2157268E-06
  0.4752357E-06  0.2245923E-06
  0.4946850E-06  0.2339161E-06
  0.5151373E-06  0.2437260E-06
  0.5366553E-06  0.2540522E-06
  0.5592985E-06  0.2649265E-06
  0.5831471E-06  0.2763872E-06
  0.6082724E-06  0.2884689E-06
  0.6347606E-06  0.3012125E-06
  0.6627001E-06  0.3146637E-06
  0.6921853E-06  0.3288683E-06
  0.7233206E-06  0.3438777E-06
  0.7562128E-06  0.3597444E-06
  0.7909888E-06  0.3765308E-06
  0.8277748E-06  0.3943001E-06
  0.8667096E-06  0.4131178E-06
  0.9079508E-06  0.4330641E-06
  0.9516517E-06  0.4542125E-06
  0.9980016E-06  0.4766585E-06
  0.1047186E-05  0.5004920E-06
  0.1099418E-05  0.5258179E-06
  0.1154921E-05  0.5527491E-06
  0.1213942E-05  0.5814055E-06
  0.1276755E-05  0.6119194E-06
  0.1343648E-05  0.6444369E-06
  0.1414943E-05  0.6791170E-06
  0.1490983E-05  0.7161312E-06
  0.1572160E-05  0.7556619E-06
  0.1658876E-05  0.7979224E-06
  0.1751597E-05  0.8431314E-06
  0.1850821E-05  0.8915367E-06
  0.1957090E-05  0.9434136E-06
  0.2071010E-05  0.9990498E-06
  0.2193252E-05  0.1058785E-05
  0.2324521E-05  0.1122960E-05
  0.2465654E-05  0.1191986E-05
  0.2617513E-05  0.1266295E-05
  0.2781080E-05  0.1346362E-05
  0.2957441E-05  0.1432729E-05
  0.3147808E-05  0.1525982E-05
  0.3353502E-05  0.1626767E-05
  0.3576003E-05  0.1735820E-05
  0.3816973E-05  0.1853945E-05
  0.4078221E-05  0.1982041E-05
  0.4361812E-05  0.2121090E-05
  0.4670046E-05  0.2272214E-05
  0.5005434E-05  0.2436646E-05
  0.5370864E-05  0.2615784E-05
  0.5769571E-05  0.2811176E-05
  0.6205184E-05  0.3024576E-05
  0.6681732E-05  0.3257928E-05
  0.7203862E-05  0.3513433E-05
  0.7776735E-05  0.3793557E-05
  0.8406263E-05  0.4101110E-05
  0.9099102E-05  0.4439234E-05
  0.9862816E-05  0.4811467E-05
  0.1070609E-04  0.5221877E-05
  0.1163874E-04  0.5674983E-05
  0.1267203E-04  0.6175982E-05
  0.1381887E-04  0.6730771E-05
  0.1509401E-04  0.7345979E-05
  0.1651450E-04  0.8029258E-05
  0.1809997E-04  0.8789222E-05
  0.1987308E-04  0.9635766E-05
  0.2186005E-04  0.1058011E-04
  0.2409128E-04  0.1163503E-04
  0.2660218E-04  0.1281508E-04
  0.2943386E-04  0.1413680E-04
  0.3263439E-04  0.1561883E-04
  0.3626004E-04  0.1728240E-04
  0.4037658E-04  0.1915100E-04
  0.4506120E-04  0.2125099E-04
  0.5040424E-04  0.2361082E-04
  0.5651194E-04  0.2626105E-04
  0.6350881E-04  0.2923290E-04
  0.7154058E-04  0.3255626E-04
  0.8077625E-04  0.3625559E-04
  0.9141246E-04  0.4034353E-04
  0.1036724E-03  0.4481011E-04
  0.1178089E-03  0.4960356E-04
  0.1340966E-03  0.5460165E-04
  0.1528250E-03  0.5956420E-04
  0.1742778E-03  0.6405888E-04
  0.1987007E-03  0.6734665E-04
  0.2262608E-03  0.6821597E-04
  0.2569956E-03  0.6473406E-04
  0.2907949E-03  0.5391208E-04
  0.3274758E-03  0.3123426E-04
  0.3671480E-03 -0.1009561E-04
  0.4114452E-03 -0.8056148E-04
  0.2885969E-03  0.1956285E-04
  0.2650252E-03  0.1483345E-04
  0.2123118E-03 -0.8212042E-04
 -0.7592339E-05 -0.5074603E-03
  0.2137061E-03 -0.3673232E-03
  0.1657538E-03 -0.6982372E-03
  0.1332631E-02 -0.1331386E-03
  0.5424954E-02  0.2378003E-02
  0.2199671E-01  0.1421082E-01
  0.7433764E-01  0.5161344E-01
  0.2542761E+00  0.1839028E+00
  0.1671625E+00  0.1487747E-01
 -0.2023937E+00 -0.4332826E-01
 -0.4511331E-01 -0.1028081E+00
 -0.1597000E+00  0.3499929E-01
 -0.7031015E-01 -0.3432688E-01
 -0.9476900E-01 -0.1247074E+00
 -0.1340843E+00 -0.8491997E-01
 -0.6563311E-01  0.2318320E-01
 -0.2483232E-01  0.1064246E-01
 -0.5448343E-02  0.2982908E-02
 -0.8384189E-02  0.3277182E-02
 -0.2336932E-02  0.1067024E-02
 -0.1522867E-02  0.6742905E-03
 -0.5276583E-03 -0.1056097E-03
 -0.5369521E-03  0.8278529E-05
 -0.2524292E-03 -0.7967954E-04
 -0.2258373E-03 -0.1767209E-03
 -0.3985908E-03 -0.3536228E-03
 -0.1165189E-02 -0.1174387E-02
 -0.9116445E-03 -0.8942852E-03
 -0.7308209E-03 -0.6996006E-03
 -0.5962360E-03 -0.5585950E-03
 -0.4931999E-03 -0.4535442E-03
 -0.4125960E-03 -0.3734828E-03
 -0.3484244E-03 -0.3112575E-03
 -0.2965779E-03 -0.2620539E-03
 -0.2541702E-03 -0.2225558E-03
 -0.2191229E-03 -0.1904347E-03
 -0.1899027E-03 -0.1640178E-03
 -0.1653565E-03 -0.1420816E-03
 -0.1446011E-03 -0.1237128E-03
 -0.1269504E-03 -0.1082193E-03
 -0.1118618E-03 -0.9506664E-04
 -0.9890363E-04 -0.8383755E-04
 -0.8772755E-04 -0.7420142E-04
 -0.7805073E-04 -0.6589381E-04
 -0.6964128E-04 -0.5870105E-04
 -0.6230815E-04 -0.5244907E-04
 -0.5589289E-04 -0.4699481E-04
 -0.5026354E-04 -0.4222026E-04
 -0.4530916E-04 -0.3802709E-04
 -0.4093683E-04 -0.3433344E-04
 -0.3706795E-04 -0.3107026E-04
 -0.3363570E-04 -0.2817942E-04
 -0.3058343E-04 -0.2561184E-04
 -0.2786259E-04 -0.2332552E-04
 -0.2543178E-04 -0.2128484E-04
 -0.2325530E-04 -0.1945915E-04
 -0.2130241E-04 -0.1782219E-04
 -0.1954660E-04 -0.1635137E-04
 -0.1796482E-04 -0.1502703E-04
 -0.1653720E-04 -0.1383229E-04
 -0.1524631E-04 -0.1275240E-04
 -0.1407693E-04 -0.1177452E-04
 -0.1301587E-04 -0.1088744E-04
 -0.1205143E-04 -0.1008134E-04
 -0.1117342E-04 -0.9347583E-05
 -0.1037281E-04 -0.8678657E-05
 -0.9641712E-05 -0.8067853E-05
 -0.8973042E-05 -0.7509269E-05
 -0.8360658E-05 -0.6997716E-05
 -0.7798985E-05 -0.6528539E-05
 -0.7283167E-05 -0.6097668E-05
 -0.6808821E-05 -0.5701433E-05
 -0.6372058E-05 -0.5336574E-05
 -0.5969392E-05 -0.5000189E-05
 -0.5597717E-05 -0.4689672E-05
 -0.5254244E-05 -0.4402696E-05
 -0.4936463E-05 -0.4137163E-05
 -0.4642148E-05 -0.3891206E-05
 -0.4369242E-05 -0.3663122E-05
 -0.4115931E-05 -0.3451384E-05
 -0.3880574E-05 -0.3254626E-05
 -0.3661668E-05 -0.3071599E-05
 -0.3457862E-05 -0.2901174E-05
 -0.3267925E-05 -0.2742330E-05
 -0.3090774E-05 -0.2594146E-05
 -0.2925392E-05 -0.2455788E-05
 -0.2770838E-05 -0.2326469E-05
 -0.2626297E-05 -0.2205515E-05
 -0.2491000E-05 -0.2092276E-05
 -0.2364254E-05 -0.1986173E-05
 -0.2245422E-05 -0.1886680E-05
 -0.2133922E-05 -0.1793308E-05
 -0.2029216E-05 -0.1705616E-05
 -0.1930821E-05 -0.1623192E-05
 -0.1838303E-05 -0.1545676E-05
 -0.1751216E-05 -0.1472703E-05
 -0.1669207E-05 -0.1403970E-05
 -0.1591922E-05 -0.1339186E-05
 -0.1519031E-05 -0.1278077E-05
 -0.1450258E-05 -0.1220408E-05
 -0.1385315E-05 -0.1165942E-05
 -0.1323944E-05 -0.1114464E-05
 -0.1265924E-05 -0.1065791E-05
